	cc_ID	price_close	price_high	price_low	price_open	time_period_end	time_period_start	trades_count	volume_traded	name
37	38	27.69	29.65	27.566	29.425	2017-10-15T00:00:00.0000000Z	2017-10-14T00:00:00.0000000Z	6991	153808.07627196	NEO
38	39	27.859	28.4	27.001	27.73	2017-10-16T00:00:00.0000000Z	2017-10-15T00:00:00.0000000Z	8739	181228.97286819	NEO
39	40	28.538	29.083	27.0	27.898	2017-10-17T00:00:00.0000000Z	2017-10-16T00:00:00.0000000Z	10183	227939.26945233	NEO
40	41	31.661	32.775	27.67	28.536	2017-10-18T00:00:00.0000000Z	2017-10-17T00:00:00.0000000Z	20501	510772.86235666	NEO
41	42	29.674	31.749	28.221	31.647	2017-10-19T00:00:00.0000000Z	2017-10-18T00:00:00.0000000Z	13113	339580.2056781	NEO
42	43	28.773	30.075	28.476	29.587	2017-10-20T00:00:00.0000000Z	2017-10-19T00:00:00.0000000Z	7295	141974.3732687	NEO
43	44	27.681	29.65	27.67	28.77	2017-10-21T00:00:00.0000000Z	2017-10-20T00:00:00.0000000Z	7674	201012.78750694	NEO
44	45	27.155	28.257	25.83	27.68	2017-10-22T00:00:00.0000000Z	2017-10-21T00:00:00.0000000Z	7069	176454.34188698	NEO
45	46	28.538	29.647	26.918	27.198	2017-10-23T00:00:00.0000000Z	2017-10-22T00:00:00.0000000Z	8471	195330.45893857	NEO
46	47	27.851	28.587	26.5	28.552	2017-10-24T00:00:00.0000000Z	2017-10-23T00:00:00.0000000Z	5719	149171.68187749	NEO
47	48	30.003	32.619	26.8	27.952	2017-10-25T00:00:00.0000000Z	2017-10-24T00:00:00.0000000Z	14328	395360.42403517	NEO
48	49	28.595	30.37	28.46	30.065	2017-10-26T00:00:00.0000000Z	2017-10-25T00:00:00.0000000Z	5018	104352.24111511	NEO
49	50	28.259	29.344	27.71	28.621	2017-10-27T00:00:00.0000000Z	2017-10-26T00:00:00.0000000Z	4011	106656.24527138	NEO
50	51	28.884	29.341	28.2	28.32	2017-10-28T00:00:00.0000000Z	2017-10-27T00:00:00.0000000Z	2872	58975.21152605	NEO
51	52	27.307	29.027	27.0	28.883	2017-10-29T00:00:00.0000000Z	2017-10-28T00:00:00.0000000Z	3411	76343.47193825	NEO
52	53	27.7	28.6	27.01	27.313	2017-10-30T00:00:00.0000000Z	2017-10-29T00:00:00.0000000Z	3571	79141.19339538	NEO
53	54	28.791	29.572	27.652	27.7	2017-10-31T00:00:00.0000000Z	2017-10-30T00:00:00.0000000Z	3942	88525.38656465	NEO
54	55	28.357	31.89	28.071	28.845	2017-11-01T00:00:00.0000000Z	2017-10-31T00:00:00.0000000Z	8255	329970.03707998	NEO
55	56	26.7	28.511	26.618	28.326	2017-11-02T00:00:00.0000000Z	2017-11-01T00:00:00.0000000Z	8968	258245.67929209	NEO
56	57	24.699	26.933	22.522	26.7	2017-11-03T00:00:00.0000000Z	2017-11-02T00:00:00.0000000Z	11530	386114.0190901	NEO
57	58	26.653	26.884	24.299	24.561	2017-11-04T00:00:00.0000000Z	2017-11-03T00:00:00.0000000Z	6314	149474.61182062	NEO
58	59	26.461	27.7	25.759	26.516	2017-11-05T00:00:00.0000000Z	2017-11-04T00:00:00.0000000Z	4560	130349.77413485	NEO
