	cc_ID	price_close	price_high	price_low	price_open	time_period_end	time_period_start	trades_count	volume_traded	name
54	55	22.4	24.465	22.1	22.813	2017-03-21T00:00:00.0000000Z	2017-03-20T00:00:00.0000000Z	1149	15333.38080314	XMR
55	56	21.247	22.961	20.662	22.3	2017-03-22T00:00:00.0000000Z	2017-03-21T00:00:00.0000000Z	2422	48427.92603448	XMR
56	57	21.14	22.247	20.196	21.27	2017-03-23T00:00:00.0000000Z	2017-03-22T00:00:00.0000000Z	1836	26766.82282598	XMR
57	58	21.7	22.452	20.5	21.241	2017-03-24T00:00:00.0000000Z	2017-03-23T00:00:00.0000000Z	878	11307.21662988	XMR
58	59	21.609	23.9	20.66	21.671	2017-03-25T00:00:00.0000000Z	2017-03-24T00:00:00.0000000Z	2121	33725.02023098	XMR
59	60	20.0	22.0	19.7	21.16	2017-03-26T00:00:00.0000000Z	2017-03-25T00:00:00.0000000Z	1923	26334.16537004	XMR
60	61	19.546	20.746	19.1	20.121	2017-03-27T00:00:00.0000000Z	2017-03-26T00:00:00.0000000Z	843	13061.54546206	XMR
61	62	19.236	19.999	17.5	19.455	2017-03-28T00:00:00.0000000Z	2017-03-27T00:00:00.0000000Z	1410	23889.74701545	XMR
62	63	19.597	20.21	17.835	19.26	2017-03-29T00:00:00.0000000Z	2017-03-28T00:00:00.0000000Z	999	18890.28210453	XMR
63	64	20.945	21.369	19.175	19.6	2017-03-30T00:00:00.0000000Z	2017-03-29T00:00:00.0000000Z	1041	18612.10804723	XMR
64	65	19.895	21.24	19.807	20.912	2017-03-31T00:00:00.0000000Z	2017-03-30T00:00:00.0000000Z	962	11870.11725223	XMR
65	66	20.211	20.775	19.435	19.882	2017-04-01T00:00:00.0000000Z	2017-03-31T00:00:00.0000000Z	975	18154.68958922	XMR
66	67	21.5	21.5	19.001	20.096	2017-04-02T00:00:00.0000000Z	2017-04-01T00:00:00.0000000Z	1426	18327.11228509	XMR
67	68	19.816	21.253	19.668	21.061	2017-04-03T00:00:00.0000000Z	2017-04-02T00:00:00.0000000Z	995	15718.32361924	XMR
68	69	20.2	21.011	19.5	19.884	2017-04-04T00:00:00.0000000Z	2017-04-03T00:00:00.0000000Z	937	13325.87301723	XMR
69	70	20.306	20.8	19.761	20.111	2017-04-05T00:00:00.0000000Z	2017-04-04T00:00:00.0000000Z	724	11562.13732089	XMR
70	71	19.769	20.52	19.695	20.326	2017-04-06T00:00:00.0000000Z	2017-04-05T00:00:00.0000000Z	873	16395.91187404	XMR
71	72	19.383	20.211	18.59	19.735	2017-04-07T00:00:00.0000000Z	2017-04-06T00:00:00.0000000Z	1082	20615.29576698	XMR
72	73	19.7	20.344	19.205	19.344	2017-04-08T00:00:00.0000000Z	2017-04-07T00:00:00.0000000Z	569	6452.11005938	XMR
73	74	21.082	21.556	19.417	19.738	2017-04-09T00:00:00.0000000Z	2017-04-08T00:00:00.0000000Z	799	9862.03450687	XMR
74	75	21.061	21.584	19.97	21.005	2017-04-10T00:00:00.0000000Z	2017-04-09T00:00:00.0000000Z	697	11202.03489197	XMR
75	76	22.307	22.8	21.089	21.311	2017-04-11T00:00:00.0000000Z	2017-04-10T00:00:00.0000000Z	877	15629.85945673	XMR
76	77	21.788	22.516	21.537	22.448	2017-04-12T00:00:00.0000000Z	2017-04-11T00:00:00.0000000Z	419	8824.10859273	XMR
77	78	22.25	22.71	21.561	21.74	2017-04-13T00:00:00.0000000Z	2017-04-12T00:00:00.0000000Z	777	11155.16596222	XMR
78	79	21.809	22.487	21.534	22.142	2017-04-14T00:00:00.0000000Z	2017-04-13T00:00:00.0000000Z	695	8964.33767908	XMR
79	80	21.25	22.293	20.04	21.751	2017-04-15T00:00:00.0000000Z	2017-04-14T00:00:00.0000000Z	1031	19529.39581481	XMR
80	81	20.951	21.5	20.84	21.1	2017-04-16T00:00:00.0000000Z	2017-04-15T00:00:00.0000000Z	570	11620.18624508	XMR
81	82	20.916	21.107	20.642	21.067	2017-04-17T00:00:00.0000000Z	2017-04-16T00:00:00.0000000Z	492	6165.02441018	XMR
82	83	21.15	22.0	20.8	20.8	2017-04-18T00:00:00.0000000Z	2017-04-17T00:00:00.0000000Z	1162	23535.3191338	XMR
83	84	21.946	21.992	21.017	21.121	2017-04-19T00:00:00.0000000Z	2017-04-18T00:00:00.0000000Z	517	11377.13143414	XMR
84	85	21.165	21.945	21.16	21.945	2017-04-20T00:00:00.0000000Z	2017-04-19T00:00:00.0000000Z	661	10971.77328631	XMR
85	86	21.0	22.0	21.0	21.417	2017-04-21T00:00:00.0000000Z	2017-04-20T00:00:00.0000000Z	1055	13614.08305464	XMR
86	87	21.76	21.789	20.8	21.0	2017-04-22T00:00:00.0000000Z	2017-04-21T00:00:00.0000000Z	1202	23828.06126037	XMR
87	88	21.875	21.984	21.332	21.778	2017-04-23T00:00:00.0000000Z	2017-04-22T00:00:00.0000000Z	938	11879.18683197	XMR
88	89	21.82	22.01	21.519	21.852	2017-04-24T00:00:00.0000000Z	2017-04-23T00:00:00.0000000Z	483	14179.55988505	XMR
89	90	21.057	22.05	21.05	21.801	2017-04-25T00:00:00.0000000Z	2017-04-24T00:00:00.0000000Z	795	17598.07455327	XMR
90	91	21.351	21.804	21.05	21.217	2017-04-26T00:00:00.0000000Z	2017-04-25T00:00:00.0000000Z	327	3540.36419627	XMR
91	92	21.179	21.63	20.402	21.351	2017-04-27T00:00:00.0000000Z	2017-04-26T00:00:00.0000000Z	946	16260.77572152	XMR
92	93	23.05	23.846	21.014	21.179	2017-04-28T00:00:00.0000000Z	2017-04-27T00:00:00.0000000Z	2909	66522.60606154	XMR
93	94	24.123	24.2	22.805	23.586	2017-04-29T00:00:00.0000000Z	2017-04-28T00:00:00.0000000Z	1505	48212.43267651	XMR
94	95	24.538	25.018	23.75	23.923	2017-04-30T00:00:00.0000000Z	2017-04-29T00:00:00.0000000Z	1146	22516.29248768	XMR
95	96	25.25	26.312	24.5	24.538	2017-05-01T00:00:00.0000000Z	2017-04-30T00:00:00.0000000Z	1950	34471.87916603	XMR
96	97	24.632	25.8	23.651	25.25	2017-05-02T00:00:00.0000000Z	2017-05-01T00:00:00.0000000Z	2051	41486.86204739	XMR
97	98	24.775	25.08	23.89	24.523	2017-05-03T00:00:00.0000000Z	2017-05-02T00:00:00.0000000Z	1017	19458.64939381	XMR
98	99	27.413	27.537	24.429	24.829	2017-05-04T00:00:00.0000000Z	2017-05-03T00:00:00.0000000Z	2608	38335.19568163	XMR
99	100	27.25	27.96	25.403	27.483	2017-05-05T00:00:00.0000000Z	2017-05-04T00:00:00.0000000Z	2761	59745.25434702	XMR
100	101	28.5	31.44	24.9	27.3	2017-05-06T00:00:00.0000000Z	2017-05-05T00:00:00.0000000Z	3292	74939.74164852	XMR
101	102	29.219	30.4	27.501	28.59	2017-05-07T00:00:00.0000000Z	2017-05-06T00:00:00.0000000Z	1812	25901.20818449	XMR
102	103	33.786	35.447	28.639	29.263	2017-05-08T00:00:00.0000000Z	2017-05-07T00:00:00.0000000Z	3323	63863.11757723	XMR
103	104	30.25	35.9	29.064	33.969	2017-05-09T00:00:00.0000000Z	2017-05-08T00:00:00.0000000Z	3101	65951.21122458	XMR
104	105	28.661	31.478	26.666	30.399	2017-05-10T00:00:00.0000000Z	2017-05-09T00:00:00.0000000Z	2743	36659.68761743	XMR
105	106	30.454	31.498	28.012	28.66	2017-05-11T00:00:00.0000000Z	2017-05-10T00:00:00.0000000Z	1520	22029.77898803	XMR
106	107	29.981	30.689	29.336	30.49	2017-05-12T00:00:00.0000000Z	2017-05-11T00:00:00.0000000Z	1794	15105.01974959	XMR
107	108	29.181	30.8	29.007	30.291	2017-05-13T00:00:00.0000000Z	2017-05-12T00:00:00.0000000Z	774	10852.73008423	XMR
108	109	29.186	29.409	27.826	29.092	2017-05-14T00:00:00.0000000Z	2017-05-13T00:00:00.0000000Z	676	13716.64325799	XMR
109	110	28.9	29.696	28.073	29.21	2017-05-15T00:00:00.0000000Z	2017-05-14T00:00:00.0000000Z	401	3362.95378973	XMR
110	111	28.513	29.037	27.779	28.898	2017-05-16T00:00:00.0000000Z	2017-05-15T00:00:00.0000000Z	507	7121.76893617	XMR
111	112	26.784	28.265	26.561	28.265	2017-05-17T00:00:00.0000000Z	2017-05-16T00:00:00.0000000Z	539	6148.76364983	XMR
112	113	27.835	28.673	26.0	27.165	2017-05-18T00:00:00.0000000Z	2017-05-17T00:00:00.0000000Z	773	7016.23641334	XMR
113	114	31.041	31.812	27.799	27.854	2017-05-19T00:00:00.0000000Z	2017-05-18T00:00:00.0000000Z	1771	24751.36016256	XMR
114	115	31.897	32.473	31.0	31.263	2017-05-20T00:00:00.0000000Z	2017-05-19T00:00:00.0000000Z	1185	13828.96312797	XMR
115	116	35.719	37.45	31.273	31.999	2017-05-21T00:00:00.0000000Z	2017-05-20T00:00:00.0000000Z	2681	39929.82773552	XMR
116	117	34.617	36.528	32.472	35.282	2017-05-22T00:00:00.0000000Z	2017-05-21T00:00:00.0000000Z	2296	27653.36998439	XMR
117	118	36.166	40.877	33.002	34.648	2017-05-23T00:00:00.0000000Z	2017-05-22T00:00:00.0000000Z	4720	61859.65290545	XMR
118	119	55.5	56.933	35.85	36.166	2017-05-24T00:00:00.0000000Z	2017-05-23T00:00:00.0000000Z	4855	45159.71651629	XMR
119	120	45.0	58.485	40.68	56.447	2017-05-25T00:00:00.0000000Z	2017-05-24T00:00:00.0000000Z	6247	79147.25772366	XMR
120	121	39.974	49.0	36.011	44.106	2017-05-26T00:00:00.0000000Z	2017-05-25T00:00:00.0000000Z	5430	51273.62386253	XMR
121	122	37.3	42.999	34.451	39.657	2017-05-27T00:00:00.0000000Z	2017-05-26T00:00:00.0000000Z	3284	32590.79741659	XMR
122	123	32.439	39.455	27.527	37.268	2017-05-28T00:00:00.0000000Z	2017-05-27T00:00:00.0000000Z	3876	49681.93644261	XMR
123	124	34.945	38.0	32.05	32.499	2017-05-29T00:00:00.0000000Z	2017-05-28T00:00:00.0000000Z	1490	17253.10135828	XMR
124	125	39.967	43.0	34.037	35.214	2017-05-30T00:00:00.0000000Z	2017-05-29T00:00:00.0000000Z	1948	32403.17909373	XMR
125	126	39.295	45.0	38.702	40.013	2017-05-31T00:00:00.0000000Z	2017-05-30T00:00:00.0000000Z	2043	30344.74049223	XMR
126	127	40.456	42.272	37.038	39.156	2017-06-01T00:00:00.0000000Z	2017-05-31T00:00:00.0000000Z	1222	22275.07970829	XMR
127	128	42.114	44.398	40.391	40.488	2017-06-02T00:00:00.0000000Z	2017-06-01T00:00:00.0000000Z	2055	12039.88265317	XMR
128	129	42.492	43.137	41.084	41.872	2017-06-03T00:00:00.0000000Z	2017-06-02T00:00:00.0000000Z	976	6812.7581616	XMR
129	130	40.893	43.212	40.893	42.899	2017-06-04T00:00:00.0000000Z	2017-06-03T00:00:00.0000000Z	863	5184.36213263	XMR
130	131	42.161	42.769	40.5	41.125	2017-06-05T00:00:00.0000000Z	2017-06-04T00:00:00.0000000Z	1175	13276.98276616	XMR
131	132	47.587	47.999	42.268	42.476	2017-06-06T00:00:00.0000000Z	2017-06-05T00:00:00.0000000Z	1607	26261.38646421	XMR
132	133	54.553	54.553	45.128	47.303	2017-06-07T00:00:00.0000000Z	2017-06-06T00:00:00.0000000Z	3144	45750.59250321	XMR
133	134	52.083	61.638	51.5	54.544	2017-06-08T00:00:00.0000000Z	2017-06-07T00:00:00.0000000Z	4757	68353.84105021	XMR
134	135	55.75	56.105	50.305	52.019	2017-06-09T00:00:00.0000000Z	2017-06-08T00:00:00.0000000Z	1396	19329.6264753	XMR
135	136	55.449	57.1	54.961	55.843	2017-06-10T00:00:00.0000000Z	2017-06-09T00:00:00.0000000Z	987	11091.93414604	XMR
136	137	50.601	56.101	50.6	55.643	2017-06-11T00:00:00.0000000Z	2017-06-10T00:00:00.0000000Z	2683	18054.29965227	XMR
137	138	56.464	57.799	50.6	51.155	2017-06-12T00:00:00.0000000Z	2017-06-11T00:00:00.0000000Z	2466	26573.9305709	XMR
138	139	49.001	56.913	16.0	56.6	2017-06-13T00:00:00.0000000Z	2017-06-12T00:00:00.0000000Z	5614	101310.69375904	XMR
139	140	51.653	52.5	48.041	49.0	2017-06-14T00:00:00.0000000Z	2017-06-13T00:00:00.0000000Z	2322	18195.00122289	XMR
140	141	45.0	52.519	43.0	51.363	2017-06-15T00:00:00.0000000Z	2017-06-14T00:00:00.0000000Z	2480	33586.41521377	XMR
141	142	45.5	46.206	37.406	45.129	2017-06-16T00:00:00.0000000Z	2017-06-15T00:00:00.0000000Z	2506	19870.34319586	XMR
142	143	47.031	47.6	43.213	45.022	2017-06-17T00:00:00.0000000Z	2017-06-16T00:00:00.0000000Z	1183	8479.83584281	XMR
143	144	52.609	52.899	46.032	47.04	2017-06-18T00:00:00.0000000Z	2017-06-17T00:00:00.0000000Z	1688	16109.77442105	XMR
144	145	49.556	53.549	47.679	52.007	2017-06-19T00:00:00.0000000Z	2017-06-18T00:00:00.0000000Z	983	9996.44012909	XMR
145	146	50.269	51.459	49.0	49.256	2017-06-20T00:00:00.0000000Z	2017-06-19T00:00:00.0000000Z	1113	5952.77734164	XMR
146	147	51.157	53.285	50.269	50.269	2017-06-21T00:00:00.0000000Z	2017-06-20T00:00:00.0000000Z	1196	10297.70545794	XMR
147	148	48.476	52.44	46.419	51.401	2017-06-22T00:00:00.0000000Z	2017-06-21T00:00:00.0000000Z	1094	13255.74366664	XMR
148	149	49.97	50.4	47.552	48.543	2017-06-23T00:00:00.0000000Z	2017-06-22T00:00:00.0000000Z	647	4354.13669745	XMR
149	150	51.5	52.0	49.491	49.97	2017-06-24T00:00:00.0000000Z	2017-06-23T00:00:00.0000000Z	635	5736.36435673	XMR
150	151	46.997	51.1	46.0	51.1	2017-06-25T00:00:00.0000000Z	2017-06-24T00:00:00.0000000Z	1175	11780.67257875	XMR
151	152	44.694	47.901	42.596	46.401	2017-06-26T00:00:00.0000000Z	2017-06-25T00:00:00.0000000Z	1069	13313.73476349	XMR
152	153	43.107	46.809	38.501	44.502	2017-06-27T00:00:00.0000000Z	2017-06-26T00:00:00.0000000Z	1693	21288.26514859	XMR
153	154	43.429	44.0	36.61	42.888	2017-06-28T00:00:00.0000000Z	2017-06-27T00:00:00.0000000Z	1892	19792.94938668	XMR
154	155	46.714	46.72	41.4	43.423	2017-06-29T00:00:00.0000000Z	2017-06-28T00:00:00.0000000Z	903	10776.04884515	XMR
155	156	44.287	47.265	43.291	46.391	2017-06-30T00:00:00.0000000Z	2017-06-29T00:00:00.0000000Z	921	10181.94478195	XMR
156	157	43.17	45.126	42.931	44.553	2017-07-01T00:00:00.0000000Z	2017-06-30T00:00:00.0000000Z	469	4739.43687638	XMR
157	158	40.145	43.487	38.665	43.265	2017-07-02T00:00:00.0000000Z	2017-07-01T00:00:00.0000000Z	1217	12712.04029395	XMR
158	159	41.724	42.281	39.266	40.046	2017-07-03T00:00:00.0000000Z	2017-07-02T00:00:00.0000000Z	546	4797.04036845	XMR
159	160	43.958	44.186	41.024	41.817	2017-07-04T00:00:00.0000000Z	2017-07-03T00:00:00.0000000Z	629	10322.00640271	XMR
160	161	45.3	45.646	43.362	43.935	2017-07-05T00:00:00.0000000Z	2017-07-04T00:00:00.0000000Z	877	9655.82947296	XMR
161	162	45.996	46.5	44.183	45.324	2017-07-06T00:00:00.0000000Z	2017-07-05T00:00:00.0000000Z	1021	8686.63082827	XMR
162	163	50.231	50.242	45.862	46.0	2017-07-07T00:00:00.0000000Z	2017-07-06T00:00:00.0000000Z	1941	18871.35803682	XMR
163	164	43.953	50.52	43.5	50.349	2017-07-08T00:00:00.0000000Z	2017-07-07T00:00:00.0000000Z	1535	20713.96487852	XMR
164	165	46.141	46.141	41.5	43.752	2017-07-09T00:00:00.0000000Z	2017-07-08T00:00:00.0000000Z	1120	13296.41134363	XMR
165	166	44.709	46.948	44.251	46.021	2017-07-10T00:00:00.0000000Z	2017-07-09T00:00:00.0000000Z	699	6577.63448472	XMR
166	167	39.6	44.82	38.02	44.615	2017-07-11T00:00:00.0000000Z	2017-07-10T00:00:00.0000000Z	789	11413.50426459	XMR
167	168	36.696	41.0	35.01	40.291	2017-07-12T00:00:00.0000000Z	2017-07-11T00:00:00.0000000Z	3630	18996.37808784	XMR
168	169	40.276	44.659	35.034	36.696	2017-07-13T00:00:00.0000000Z	2017-07-12T00:00:00.0000000Z	1960	24890.50053956	XMR
169	170	37.921	40.5	36.889	40.247	2017-07-14T00:00:00.0000000Z	2017-07-13T00:00:00.0000000Z	793	9302.50180846	XMR
170	171	35.532	38.208	34.08	37.62	2017-07-15T00:00:00.0000000Z	2017-07-14T00:00:00.0000000Z	898	10321.04478611	XMR
171	172	31.836	35.462	31.31	35.462	2017-07-16T00:00:00.0000000Z	2017-07-15T00:00:00.0000000Z	1239	11400.21877776	XMR
172	173	29.401	32.714	28.0	31.96	2017-07-17T00:00:00.0000000Z	2017-07-16T00:00:00.0000000Z	2277	29254.26464532	XMR
173	174	34.569	34.99	29.262	29.543	2017-07-18T00:00:00.0000000Z	2017-07-17T00:00:00.0000000Z	1542	17180.83536873	XMR
174	175	36.659	37.789	32.682	34.85	2017-07-19T00:00:00.0000000Z	2017-07-18T00:00:00.0000000Z	1380	12349.79040626	XMR
175	176	34.784	37.6	33.985	36.661	2017-07-20T00:00:00.0000000Z	2017-07-19T00:00:00.0000000Z	776	7399.87542294	XMR
176	177	39.736	41.02	34.492	34.492	2017-07-21T00:00:00.0000000Z	2017-07-20T00:00:00.0000000Z	1774	17789.58518186	XMR
177	178	40.352	41.724	39.459	40.428	2017-07-22T00:00:00.0000000Z	2017-07-21T00:00:00.0000000Z	1051	9526.24933364	XMR
178	179	44.986	44.99	40.0	40.35	2017-07-23T00:00:00.0000000Z	2017-07-22T00:00:00.0000000Z	1317	11563.61537564	XMR
179	180	42.564	44.99	41.418	44.982	2017-07-24T00:00:00.0000000Z	2017-07-23T00:00:00.0000000Z	1165	10418.99580767	XMR
180	181	45.83	45.9	41.507	42.452	2017-07-25T00:00:00.0000000Z	2017-07-24T00:00:00.0000000Z	1100	8641.54572863	XMR
181	182	40.947	46.0	38.071	45.829	2017-07-26T00:00:00.0000000Z	2017-07-25T00:00:00.0000000Z	1101	11612.09837312	XMR
182	183	45.431	48.5	38.454	40.95	2017-07-27T00:00:00.0000000Z	2017-07-26T00:00:00.0000000Z	3203	32213.16980213	XMR
183	184	45.233	47.713	43.526	46.0	2017-07-28T00:00:00.0000000Z	2017-07-27T00:00:00.0000000Z	3022	23715.27829175	XMR
184	185	44.01	45.927	41.558	45.578	2017-07-29T00:00:00.0000000Z	2017-07-28T00:00:00.0000000Z	2705	13612.58582878	XMR
185	186	43.664	44.374	42.107	43.678	2017-07-30T00:00:00.0000000Z	2017-07-29T00:00:00.0000000Z	621	3764.50425758	XMR
186	187	39.781	43.916	39.539	43.684	2017-07-31T00:00:00.0000000Z	2017-07-30T00:00:00.0000000Z	2038	12562.60529368	XMR
187	188	39.977	40.991	38.998	39.76	2017-08-01T00:00:00.0000000Z	2017-07-31T00:00:00.0000000Z	969	7873.3151407	XMR
188	189	44.448	45.4	39.6	39.954	2017-08-02T00:00:00.0000000Z	2017-08-01T00:00:00.0000000Z	2191	16944.46196718	XMR
189	190	44.1	44.449	42.549	44.399	2017-08-03T00:00:00.0000000Z	2017-08-02T00:00:00.0000000Z	1469	5204.78531509	XMR
190	191	43.67	44.4	43.019	43.804	2017-08-04T00:00:00.0000000Z	2017-08-03T00:00:00.0000000Z	826	5002.06677981	XMR
191	192	45.289	45.45	43.022	43.62	2017-08-05T00:00:00.0000000Z	2017-08-04T00:00:00.0000000Z	1969	4963.56101302	XMR
192	193	48.693	49.99	45.29	45.29	2017-08-06T00:00:00.0000000Z	2017-08-05T00:00:00.0000000Z	4022	22374.44390771	XMR
193	194	47.856	49.99	47.285	48.723	2017-08-07T00:00:00.0000000Z	2017-08-06T00:00:00.0000000Z	1477	7918.86668171	XMR
