	cc_ID	price_close	price_high	price_low	price_open	time_period_end	time_period_start	trades_count	volume_traded	name
53	54	45.63	47.26	43.36	44.12	2017-08-21T00:00:00.0000000Z	2017-08-20T00:00:00.0000000Z	690	7088.49602967	LTC
54	55	47.66	48.73	45.02	45.9	2017-08-22T00:00:00.0000000Z	2017-08-21T00:00:00.0000000Z	2140	26343.421997479	LTC
55	56	46.29	47.67	44.32	47.67	2017-08-23T00:00:00.0000000Z	2017-08-22T00:00:00.0000000Z	2881	40044.901957499	LTC
56	57	52.89	55.69	45.73	46.32	2017-08-24T00:00:00.0000000Z	2017-08-23T00:00:00.0000000Z	5247	83881.606350429	LTC
57	58	49.83	53.12	49.27	52.91	2017-08-25T00:00:00.0000000Z	2017-08-24T00:00:00.0000000Z	2866	34478.67182355	LTC
58	59	50.95	52.21	49.26	49.75	2017-08-26T00:00:00.0000000Z	2017-08-25T00:00:00.0000000Z	1454	17779.800162439	LTC
59	60	51.46	52.25	50.0	51.0	2017-08-27T00:00:00.0000000Z	2017-08-26T00:00:00.0000000Z	1088	13709.20826455	LTC
60	61	60.21	64.89	51.32	51.34	2017-08-28T00:00:00.0000000Z	2017-08-27T00:00:00.0000000Z	4974	76096.41385711	LTC
61	62	62.29	65.0	58.55	60.21	2017-08-29T00:00:00.0000000Z	2017-08-28T00:00:00.0000000Z	3676	58346.871568199	LTC
62	63	63.53	63.95	60.6	62.21	2017-08-30T00:00:00.0000000Z	2017-08-29T00:00:00.0000000Z	3000	32085.284860569	LTC
63	64	65.43	66.0	61.5	63.53	2017-08-31T00:00:00.0000000Z	2017-08-30T00:00:00.0000000Z	2139	30092.770521269	LTC
64	65	73.06	74.78	64.96	65.83	2017-09-01T00:00:00.0000000Z	2017-08-31T00:00:00.0000000Z	7112	82738.403968548	LTC
65	66	87.55	90.09	71.39	72.82	2017-09-02T00:00:00.0000000Z	2017-09-01T00:00:00.0000000Z	14217	171128.009773785	LTC
66	67	79.34	93.62	72.62	87.55	2017-09-03T00:00:00.0000000Z	2017-09-02T00:00:00.0000000Z	10581	158401.369892435	LTC
67	68	78.48	83.92	74.3	79.5	2017-09-04T00:00:00.0000000Z	2017-09-03T00:00:00.0000000Z	5261	62639.341444518	LTC
68	69	67.82	78.74	61.0	78.49	2017-09-05T00:00:00.0000000Z	2017-09-04T00:00:00.0000000Z	9025	123591.884586707	LTC
69	70	73.33	74.36	62.03	67.78	2017-09-06T00:00:00.0000000Z	2017-09-05T00:00:00.0000000Z	6954	103081.451410958	LTC
70	71	81.4	82.32	73.32	73.4	2017-09-07T00:00:00.0000000Z	2017-09-06T00:00:00.0000000Z	4997	57931.985370739	LTC
71	72	80.42	82.97	76.95	81.19	2017-09-08T00:00:00.0000000Z	2017-09-07T00:00:00.0000000Z	3345	38841.360289859	LTC
72	73	73.34	82.17	67.69	80.01	2017-09-09T00:00:00.0000000Z	2017-09-08T00:00:00.0000000Z	11364	152696.48406519	LTC
73	74	70.85	73.62	68.5	73.0	2017-09-10T00:00:00.0000000Z	2017-09-09T00:00:00.0000000Z	2928	40314.799623149	LTC
74	75	66.66	71.08	62.57	70.82	2017-09-11T00:00:00.0000000Z	2017-09-10T00:00:00.0000000Z	5014	92606.496224217	LTC
75	76	68.42	71.0	62.4	66.75	2017-09-12T00:00:00.0000000Z	2017-09-11T00:00:00.0000000Z	4791	75157.564399756	LTC
76	77	65.8	72.07	64.6	68.07	2017-09-13T00:00:00.0000000Z	2017-09-12T00:00:00.0000000Z	4637	70617.49089578	LTC
77	78	61.85	66.39	57.83	66.12	2017-09-14T00:00:00.0000000Z	2017-09-13T00:00:00.0000000Z	7356	116201.813788585	LTC
78	79	45.41	62.47	45.2	61.73	2017-09-15T00:00:00.0000000Z	2017-09-14T00:00:00.0000000Z	12250	253106.517429474	LTC
79	80	51.93	55.41	33.33	45.41	2017-09-16T00:00:00.0000000Z	2017-09-15T00:00:00.0000000Z	18393	413119.97651218	LTC
80	81	51.82	56.82	49.74	51.85	2017-09-17T00:00:00.0000000Z	2017-09-16T00:00:00.0000000Z	4437	83346.826056098	LTC
81	82	50.69	53.1	47.24	51.71	2017-09-18T00:00:00.0000000Z	2017-09-17T00:00:00.0000000Z	3808	35759.051807096	LTC
82	83	56.23	57.5	50.31	50.44	2017-09-19T00:00:00.0000000Z	2017-09-18T00:00:00.0000000Z	7298	84096.921184307	LTC
83	84	52.68	57.15	50.0	56.5	2017-09-20T00:00:00.0000000Z	2017-09-19T00:00:00.0000000Z	6122	90899.979994986	LTC
84	85	51.42	54.5	50.25	52.47	2017-09-21T00:00:00.0000000Z	2017-09-20T00:00:00.0000000Z	3203	55971.224646558	LTC
85	86	45.63	52.41	45.11	51.34	2017-09-22T00:00:00.0000000Z	2017-09-21T00:00:00.0000000Z	3567	66094.744026909	LTC
86	87	47.72	49.08	44.69	46.68	2017-09-23T00:00:00.0000000Z	2017-09-22T00:00:00.0000000Z	3863	86326.666690518	LTC
87	88	49.23	49.76	46.38	47.72	2017-09-24T00:00:00.0000000Z	2017-09-23T00:00:00.0000000Z	1822	28587.55525948	LTC
88	89	47.68	49.37	46.95	49.23	2017-09-25T00:00:00.0000000Z	2017-09-24T00:00:00.0000000Z	981	23157.39571399	LTC
89	90	52.09	53.08	47.49	47.66	2017-09-26T00:00:00.0000000Z	2017-09-25T00:00:00.0000000Z	3430	67280.75114542	LTC
90	91	52.09	54.28	51.24	52.11	2017-09-27T00:00:00.0000000Z	2017-09-26T00:00:00.0000000Z	2027	37617.789740738	LTC
91	92	56.97	57.32	51.92	52.28	2017-09-28T00:00:00.0000000Z	2017-09-27T00:00:00.0000000Z	3154	46214.070404368	LTC
92	93	54.94	57.3	53.99	56.89	2017-09-29T00:00:00.0000000Z	2017-09-28T00:00:00.0000000Z	2275	37753.057483168	LTC
93	94	52.82	55.01	50.5	54.99	2017-09-30T00:00:00.0000000Z	2017-09-29T00:00:00.0000000Z	2450	49134.400786279	LTC
94	95	55.15	55.65	52.63	52.84	2017-10-01T00:00:00.0000000Z	2017-09-30T00:00:00.0000000Z	1507	16965.3733766	LTC
95	96	54.28	55.28	53.06	55.15	2017-10-02T00:00:00.0000000Z	2017-10-01T00:00:00.0000000Z	1343	25009.590100688	LTC
96	97	53.23	54.71	52.82	54.51	2017-10-03T00:00:00.0000000Z	2017-10-02T00:00:00.0000000Z	968	14129.3330197	LTC
97	98	52.04	53.43	51.25	53.0	2017-10-04T00:00:00.0000000Z	2017-10-03T00:00:00.0000000Z	1056	17459.522438779	LTC
98	99	51.21	52.92	50.41	52.14	2017-10-05T00:00:00.0000000Z	2017-10-04T00:00:00.0000000Z	781	15584.902320659	LTC
99	100	51.74	51.9	50.16	51.06	2017-10-06T00:00:00.0000000Z	2017-10-05T00:00:00.0000000Z	1147	21258.673612199	LTC
