	cc_ID	price_close	price_high	price_low	price_open	time_period_end	time_period_start	trades_count	volume_traded	name
29	30	0.935	0.9529	0.912	0.9395	2017-05-01T00:00:00.0000000Z	2017-04-30T00:00:00.0000000Z	652	148549.24429266	USDT
30	31	0.9156	0.94	0.9151	0.9351	2017-05-02T00:00:00.0000000Z	2017-05-01T00:00:00.0000000Z	694	68389.7542858	USDT
31	32	0.9283	0.94	0.9121	0.9158	2017-05-03T00:00:00.0000000Z	2017-05-02T00:00:00.0000000Z	628	114695.21585284	USDT
32	33	0.9347	0.948	0.9212	0.9345	2017-05-04T00:00:00.0000000Z	2017-05-03T00:00:00.0000000Z	700	149386.99131587	USDT
33	34	0.959	0.9639	0.9155	0.9357	2017-05-05T00:00:00.0000000Z	2017-05-04T00:00:00.0000000Z	1083	395600.75365802	USDT
34	35	0.979	0.98	0.9306	0.9567	2017-05-06T00:00:00.0000000Z	2017-05-05T00:00:00.0000000Z	1078	393417.850235	USDT
35	36	0.983	0.9929	0.955	0.979	2017-05-07T00:00:00.0000000Z	2017-05-06T00:00:00.0000000Z	452	112826.38045452	USDT
36	37	0.9281	0.981	0.928	0.9721	2017-05-08T00:00:00.0000000Z	2017-05-07T00:00:00.0000000Z	920	119794.51892356	USDT
37	38	0.9711	0.972	0.946	0.966	2017-05-09T00:00:00.0000000Z	2017-05-08T00:00:00.0000000Z	448	139333.452969	USDT
38	39	0.97	0.978	0.9527	0.9527	2017-05-10T00:00:00.0000000Z	2017-05-09T00:00:00.0000000Z	1786	925030.15209274	USDT
39	40	0.994	0.9946	0.965	0.9774	2017-05-11T00:00:00.0000000Z	2017-05-10T00:00:00.0000000Z	890	507633.28981554	USDT
40	41	0.9725	0.9986	0.9475	0.994	2017-05-12T00:00:00.0000000Z	2017-05-11T00:00:00.0000000Z	1368	618420.96945756	USDT
41	42	0.9811	0.9928	0.9601	0.9725	2017-05-13T00:00:00.0000000Z	2017-05-12T00:00:00.0000000Z	610	68871.66904626	USDT
42	43	0.9778	0.9857	0.956	0.9811	2017-05-14T00:00:00.0000000Z	2017-05-13T00:00:00.0000000Z	522	58722.87786016	USDT
43	44	0.98	0.9886	0.9615	0.9797	2017-05-15T00:00:00.0000000Z	2017-05-14T00:00:00.0000000Z	578	165010.12014344	USDT
44	45	0.9773	0.992	0.9722	0.982	2017-05-16T00:00:00.0000000Z	2017-05-15T00:00:00.0000000Z	682	177094.3704373	USDT
45	46	0.9897	0.9898	0.97	0.9758	2017-05-17T00:00:00.0000000Z	2017-05-16T00:00:00.0000000Z	520	107124.36232056	USDT
46	47	0.9766	0.9897	0.9702	0.9897	2017-05-18T00:00:00.0000000Z	2017-05-17T00:00:00.0000000Z	236	36759.12143337	USDT
47	48	0.9799	0.9868	0.9703	0.9815	2017-05-19T00:00:00.0000000Z	2017-05-18T00:00:00.0000000Z	193	26772.95871033	USDT
48	49	0.9983	0.9983	0.9706	0.9732	2017-05-20T00:00:00.0000000Z	2017-05-19T00:00:00.0000000Z	724	234099.96851243	USDT
49	50	0.99	0.999	0.9801	0.9979	2017-05-21T00:00:00.0000000Z	2017-05-20T00:00:00.0000000Z	427	200801.97625541	USDT
