	cc_ID	price_close	price_high	price_low	price_open	time_period_end	time_period_start	trades_count	volume_traded	name
265	266	7.1706	7.825	6.81	7.682	2017-05-06T00:00:00.0000000Z	2017-05-05T00:00:00.0000000Z	20889	1159527.00635759	ETC
266	267	7.1349	7.269	6.7933	7.1706	2017-05-07T00:00:00.0000000Z	2017-05-06T00:00:00.0000000Z	15862	453232.34838931	ETC
267	268	7.1124	7.5062	6.9	7.1368	2017-05-08T00:00:00.0000000Z	2017-05-07T00:00:00.0000000Z	14360	637867.44479464	ETC
268	269	6.42	7.1151	6.4	7.1001	2017-05-09T00:00:00.0000000Z	2017-05-08T00:00:00.0000000Z	14531	902025.71461012	ETC
269	270	6.1627	6.449	5.231	6.42	2017-05-10T00:00:00.0000000Z	2017-05-09T00:00:00.0000000Z	21235	1267540.69160713	ETC
270	271	6.4597	6.8879	6.0	6.16	2017-05-11T00:00:00.0000000Z	2017-05-10T00:00:00.0000000Z	10054	663680.56211296	ETC
271	272	6.3088	6.674	6.1458	6.4325	2017-05-12T00:00:00.0000000Z	2017-05-11T00:00:00.0000000Z	11556	407921.33290931	ETC
272	273	6.1332	6.5272	6.1001	6.3258	2017-05-13T00:00:00.0000000Z	2017-05-12T00:00:00.0000000Z	7589	261852.78159386	ETC
273	274	6.0855	6.1192	5.7602	6.1132	2017-05-14T00:00:00.0000000Z	2017-05-13T00:00:00.0000000Z	8203	327832.10361717	ETC
274	275	6.7487	6.95	6.0453	6.0844	2017-05-15T00:00:00.0000000Z	2017-05-14T00:00:00.0000000Z	12516	538225.45751662	ETC
275	276	6.32	6.7661	6.1964	6.7486	2017-05-16T00:00:00.0000000Z	2017-05-15T00:00:00.0000000Z	11338	451775.55615255	ETC
276	277	6.1205	6.4103	5.8995	6.3203	2017-05-17T00:00:00.0000000Z	2017-05-16T00:00:00.0000000Z	8366	325532.01572701	ETC
